trial_id,tick,phase,neuron_id,neuron_name,connection_id,pre_id,pre_name,kind,received_value,weight_used,signed_contribution,weight_version
diag/0,2,free,1008,L2/ori0/k7/j12,16137,501,INH/ON/k7/j13,inhibitory,1.0,0.05349466791713054,-0.05349466791713054,917
diag/0,2,free,1008,L2/ori0/k7/j12,16138,502,L4/OFF/k7/j13,excitatory,1.0,0.06050611894978758,0.06050611894978758,917
diag/0,2,free,1008,L2/ori0/k7/j12,16139,503,INH/OFF/k7/j13,inhibitory,1.0,0.06997262431281875,-0.06997262431281875,917
diag/0,2,free,1008,L2/ori0/k7/j12,16140,492,L4/ON/k7/j11,excitatory,1.0,0.02548794607893216,0.02548794607893216,917
diag/0,2,free,1008,L2/ori0/k7/j12,16141,493,INH/ON/k7/j11,inhibitory,1.0,0.04999431878112774,-0.04999431878112774,917
diag/0,2,free,1008,L2/ori0/k7/j12,16142,494,L4/OFF/k7/j11,excitatory,1.0,0.008402152608275279,0.008402152608275279,917
diag/0,2,free,1008,L2/ori0/k7/j12,16143,495,INH/OFF/k7/j11,inhibitory,1.0,0.0867121494239709,-0.0867121494239709,917
diag/0,2,free,1008,L2/ori0/k7/j12,16144,436,L4/ON/k6/j13,excitatory,1.0,0.05478028848980404,0.05478028848980404,917
diag/0,2,free,1008,L2/ori0/k7/j12,16145,437,INH/ON/k6/j13,inhibitory,1.0,0.04231338382197686,-0.04231338382197686,917
diag/0,2,free,1008,L2/ori0/k7/j12,16146,438,L4/OFF/k6/j13,excitatory,1.0,0.007969577641242983,0.007969577641242983,917
diag/0,2,free,1008,L2/ori0/k7/j12,16147,439,INH/OFF/k6/j13,inhibitory,1.0,0.025933160182565092,-0.025933160182565092,917
diag/0,2,free,1008,L2/ori0/k7/j12,16148,428,L4/ON/k6/j11,excitatory,1.0,0.09191453908563793,0.09191453908563793,917
diag/0,2,free,1008,L2/ori0/k7/j12,16149,429,INH/ON/k6/j11,inhibitory,1.0,0.08608426673335941,-0.08608426673335941,917
diag/0,2,free,1008,L2/ori0/k7/j12,16150,430,L4/OFF/k6/j11,excitatory,1.0,0.03296170801840148,0.03296170801840148,917
diag/0,2,free,1008,L2/ori0/k7/j12,16151,431,INH/OFF/k6/j11,inhibitory,1.0,0.0,-0.0,917
diag/0,2,free,1008,L2/ori0/k7/j12,16152,368,L4/ON/k5/j12,excitatory,1.0,0.01974858198588472,0.01974858198588472,917
