trial_id,tick,phase,neuron_id,neuron_name,connection_id,pre_id,pre_name,kind,received_value,weight_used,signed_contribution,weight_version
diag/0,2,free,1010,L2/ori90/k7/j12,16234,442,L4/OFF/k6/j14,excitatory,1.0,0.038378610757946324,0.038378610757946324,892
diag/0,2,free,1010,L2/ori90/k7/j12,16235,443,INH/OFF/k6/j14,inhibitory,1.0,0.032971379240380155,-0.032971379240380155,892
diag/0,2,free,1010,L2/ori90/k7/j12,16236,424,L4/ON/k6/j10,excitatory,1.0,0.03994136821775738,0.03994136821775738,892
diag/0,2,free,1010,L2/ori90/k7/j12,16237,425,INH/ON/k6/j10,inhibitory,1.0,0.05551785988420241,-0.05551785988420241,892
diag/0,2,free,1010,L2/ori90/k7/j12,16238,426,L4/OFF/k6/j10,excitatory,1.0,0.0,0.0,892
diag/0,2,free,1010,L2/ori90/k7/j12,16239,427,INH/OFF/k6/j10,inhibitory,1.0,0.034435474343958286,-0.034435474343958286,892
diag/0,2,free,1010,L2/ori90/k7/j12,16250,362,L4/OFF/k5/j10,excitatory,1.0,0.03442875472469648,0.03442875472469648,892
diag/0,2,free,1010,L2/ori90/k7/j12,16251,363,INH/OFF/k5/j10,inhibitory,1.0,0.032842266932568386,-0.032842266932568386,892
diag/0,2,free,1012,L2/ori0/k7/j13,16256,500,L4/ON/k7/j13,excitatory,1.0,0.07436173877074254,0.07436173877074254,892
diag/0,2,free,1012,L2/ori0/k7/j13,16257,501,INH/ON/k7/j13,inhibitory,1.0,0.03541653060489573,-0.03541653060489573,892
diag/0,2,free,1012,L2/ori0/k7/j13,16258,502,L4/OFF/k7/j13,excitatory,1.0,0.1139197461304374,0.1139197461304374,892
diag/0,2,free,1012,L2/ori0/k7/j13,16259,503,INH/OFF/k7/j13,inhibitory,1.0,0.06389985838414947,-0.06389985838414947,892
diag/0,2,free,1012,L2/ori0/k7/j13,16260,436,L4/ON/k6/j13,excitatory,1.0,0.055663872662137015,0.055663872662137015,892
diag/0,2,free,1012,L2/ori0/k7/j13,16261,437,INH/ON/k6/j13,inhibitory,1.0,0.0814542555741238,-0.0814542555741238,892
diag/0,2,free,1012,L2/ori0/k7/j13,16262,438,L4/OFF/k6/j13,excitatory,1.0,0.06808495798681402,0.06808495798681402,892
diag/0,2,free,1012,L2/ori0/k7/j13,16263,439,INH/OFF/k6/j13,inhibitory,1.0,0.021125211214456503,-0.021125211214456503,892
diag/0,2,free,1012,L2/ori0/k7/j13,16264,496,L4/ON/k7/j12,excitatory,1.0,0.10854891988229107,0.10854891988229107,892
diag/0,2,free,1012,L2/ori0/k7/j13,16265,497,INH/ON/k7/j12,inhibitory,1.0,0.06852415018039511,-0.06852415018039511,892
